0001,0001363547807503,Early Bird
0002,0002996867054780,Early Bird
0003,0003520441478048,Early Bird
0004,0004390478051660,Early Bird
0005,0005554780856887,Early Bird
0006,0006888047805828,Early Bird
0007,0007546478031931,Early Bird
0008,0008746985134780,Early Bird
0009,0009308324478073,Early Bird
0010,0010179839478027,Early Bird
0011,0011559417478004,Early Bird
0012,0012074547800147,Early Bird
0013,0013787183744780,Early Bird
0014,0014478006005623,Early Bird
0015,0015988899047809,Early Bird
0016,0016336224780637,Early Bird
0017,0017478091650003,Early Bird
0018,0018611734780043,Early Bird
0019,0019351725464780,Early Bird
0020,0020690147805310,Early Bird
0021,0021050708647801,Early Bird
0022,0022647805185602,Early Bird
0023,0023478000705734,Early Bird
0024,0024151528747800,Early Bird
0025,0025599361478064,Early Bird
0026,0026333054780247,Early Bird
0027,0027569652847809,Early Bird
0028,0028840099478064,Early Bird
0029,0029913854780814,Early Bird
0030,0030478010283815,Early Bird
0031,0031847801636367,Early Bird
0032,0032657047994780,Early Bird
0033,0033598478057268,Early Bird
0034,0034847808408054,Early Bird
0035,0035564780307690,Early Bird
0036,0036408547802218,Early Bird
0037,0037201047808846,Early Bird
0038,0038334780861295,Early Bird
0039,0039733478027650,Early Bird
0040,0040247809503207,Early Bird
0041,0041630564780996,Early Bird
0042,0042032478007522,Early Bird
0043,0043478023294526,Early Bird
0044,0044252478067095,Early Bird
0045,0045478576447804,Early Bird
0046,0046600093347801,Early Bird
0047,0047163431047801,Early Bird
0048,0048464417044780,Early Bird
0049,0049447808478250,Early Bird
0050,0050877974780397,Early Bird
0051,0051717847807766,Early Bird
0052,0052747805364127,Early Bird
0053,0053892908478016,Early Bird
0054,0054242808147803,Early Bird
0055,0055216433747806,Early Bird
0056,0056547801715891,Early Bird
0057,0057070035484780,Early Bird
0058,0058342478092619,Early Bird
0059,0059547809239800,Early Bird
0060,0060175534347802,Early Bird
0061,0061685478036395,Early Bird
0062,0062303958547809,Early Bird
0063,0063371947806830,Early Bird
0064,0064993478022649,Early Bird
0065,0065247809295562,Early Bird
0066,0066482478072098,Early Bird
0067,0067077725654780,Early Bird
0068,0068127734780178,Early Bird
0069,0069396347808929,Early Bird
0070,0070828692847807,Early Bird
0071,0071947806187718,Early Bird
0072,0072884780744600,Early Bird
0073,0073587810478019,Early Bird
0074,0074472167784780,Early Bird
0075,0075595123478055,Early Bird
0076,0076559145947808,Early Bird
0077,0077478060897719,Early Bird
0078,0078463057714780,Early Bird
0079,0079478024892060,Early Bird
0080,0080434780030814,Early Bird
0081,0081954780383601,Early Bird
0082,0082423933547801,Early Bird
0083,0083871588284780,Early Bird
0084,0084447806524867,Early Bird
0085,0085729586478055,Early Bird
0086,0086864790478087,Early Bird
0087,0087814780721007,Early Bird
0088,0088478007818385,Early Bird
0089,0089478016256623,Early Bird
0090,0090053591824780,Early Bird
0091,0091478069878510,Early Bird
0092,0092995478093632,Early Bird
0093,0093304780405892,Early Bird
0094,0094478037516119,Early Bird
0095,0095953478073445,Early Bird
0096,0096775908324780,Early Bird
0097,0097629684047806,Early Bird
0098,0098237377584780,Early Bird
0099,0099547803830990,Early Bird
0100,0100416947806692,Early Bird
0101,0101220875764780,Early Bird
0102,0102347805004380,Early Bird
0103,0103044554780894,Early Bird
0104,0104617447808420,Early Bird
0105,0105224780195935,Early Bird
0106,0106838814774780,Early Bird
0107,0107647801393335,Early Bird
0108,0108716937478011,Early Bird
0109,0109194780370024,Early Bird
0110,0110754247808230,Early Bird
0111,0111447805791146,Early Bird
0112,0112760485484780,Early Bird
0113,0113787478051039,Early Bird
0114,0114184110547807,Early Bird
0115,0115021674780237,Early Bird
0116,0116589478078694,Early Bird
0117,0117451947806626,Early Bird
0118,0118419784924780,Early Bird
0119,0119843478093776,Early Bird
0120,0120932979447800,Early Bird
0121,0121247801080603,Early Bird
0122,0122903474780589,Early Bird
0123,0123478034279703,Early Bird
0124,0124847807921629,Early Bird
0125,0125589239444780,Early Bird
0126,0126210622478082,Early Bird
0127,0127483227547803,Early Bird
0128,0128478043945048,Early Bird
0129,0129834249478074,Early Bird
0130,0130877654780065,Early Bird
0131,0131324478009379,Early Bird
0132,0132037048247805,Early Bird
0133,0133895478066133,Early Bird
0134,0134804780711962,Early Bird
0135,0135821944780749,Early Bird
0136,0136904780242165,Early Bird
0137,0137998478063647,Early Bird
0138,0138767826847800,Early Bird
0139,0139062460514780,Early Bird
0140,0140422064780798,Early Bird
0141,0141447803508217,Early Bird
0142,0142344747804076,Early Bird
0143,0143524780984501,Early Bird
0144,0144474780903513,Early Bird
0145,0145821607447808,Early Bird
0146,0146300421164780,Early Bird
0147,0147478074441127,Early Bird
0148,0148864147809762,Early Bird
0149,0149577355478077,Early Bird
0150,0150182947803532,Early Bird
0151,0151478093525154,3ON1
0152,0152502047801576,3ON1
0153,0153367478062370,3ON1
0154,0154478074156941,3ON1
0155,0155121478051617,3ON1
0156,0156878106564780,3ON1
0157,0157478091902009,3ON1
0158,0158111495247804,3ON1
0159,0159784974780534,3ON1
0160,0160280268964780,3ON1
0161,0161990781694780,3ON1
0162,0162841368478052,3ON1
0163,0163478082088837,3ON1
0164,0164769914780911,3ON1
0165,0165718284478039,3ON1
0166,0166364780306398,3ON1
0167,0167478032568244,3ON1
0168,0168166054780636,3ON1
0169,0169754780164137,3ON1
0170,0170798478059109,3ON1
0171,0171224780061550,3ON1
0172,0172649478036983,3ON1
0173,0173334780122728,3ON1
0174,0174337788744780,3ON1
0175,0175347808824713,3ON1
0176,0176982547802520,3ON1
0177,0177528964780519,3ON1
0178,0178638457647800,3ON1
0179,0179415747800885,3ON1
0180,0180084780139325,3ON1
0181,0181797077444780,3ON1
0182,0182763478058766,3ON1
0183,0183478030448912,3ON1
0184,0184123884780572,3ON1
