00001,17704945100001,Queens
00002,52544945100002,Queens
00003,90814945100003,Queens
00004,81914945100004,Queens
00005,77724945100005,Queens
00006,42374945100006,Queens
00007,84074945100007,Queens
00008,56374945100008,Queens
00009,44164945100009,Queens
00010,46124945100010,Queens
00011,26104945100011,Queens
00012,33024945100012,Queens
00013,98584945100013,Queens
00014,42214945100014,Queens
00015,32214945100015,Queens
00016,53974945100016,Queens
00017,30314945100017,Queens
00018,15854945100018,Queens
00019,17474945100019,Queens
00020,42244945100020,Queens
00021,75904945100021,Queens
00022,50394945100022,Queens
00023,52384945100023,Queens
00024,84394945100024,Queens
00025,71264945100025,Queens
00026,81294945100026,Queens
00027,21224945100027,Queens
00028,15754945100028,Queens
00029,66124945100029,Queens
00030,32494945100030,Queens
00031,22804945100031,Queens
00032,17974945100032,Queens
00033,61074945100033,Queens
00034,65314945100034,Queens
00035,73764945100035,Queens
00036,69254945100036,Queens
00037,37124945100037,Queens
00038,39894945100038,Queens
00039,14364945100039,Queens
00040,47024945100040,Queens
00041,97694945100041,Queens
00042,79054945100042,Queens
00043,66704945100043,Queens
00044,33004945100044,Queens
00045,93194945100045,Queens
00046,74744945100046,Queens
00047,65604945100047,Queens
00048,10954945100048,Queens
00049,78004945100049,Queens
00050,26924945100050,Queens
00051,61784945100051,Queens
00052,36764945100052,Queens
00053,70034945100053,Queens
00054,44974945100054,Queens
00055,47714945100055,Queens
00056,71154945100056,Queens
00057,12754945100057,Queens
00058,11624945100058,Queens
00059,65884945100059,Queens
00060,14824945100060,Queens
00061,29714945100061,Queens
00062,79304945100062,Queens
00063,69554945100063,Queens
00064,36084945100064,Queens
00065,71604945100065,Queens
00066,19144945100066,Queens
00067,76074945100067,Queens
00068,21034945100068,Queens
00069,35754945100069,Queens
00070,32244945100070,Queens
00071,72634945100071,Queens
00072,36204945100072,Queens
00073,88154945100073,Queens
00074,53734945100074,Queens
00075,34574945100075,Queens
00076,93734945100076,Queens
00077,18054945100077,Queens
00078,69054945100078,Queens
00079,56114945100079,Queens
00080,29024945100080,Queens
00081,54884945100081,Queens
00082,92944945100082,Queens
00083,53734945100083,Queens
00084,30854945100084,Queens
00085,87914945100085,Queens
00086,80794945100086,Queens
00087,31824945100087,Queens
00088,24094945100088,Queens
00089,78184945100089,Queens
00090,42604945100090,Queens
00091,11084945200091,Kings
00092,64794945200092,Kings
00093,43074945200093,Kings
00094,89324945200094,Kings
00095,69224945200095,Kings
00096,37954945200096,Kings
00097,63344945200097,Kings
00098,51814945200098,Kings
00099,44304945200099,Kings
00100,97524945200100,Kings
00101,42654945200101,Kings
00102,22254945200102,Kings
00103,70464945200103,Kings
00104,49224945200104,Kings
00105,29594945200105,Kings
00106,17974945200106,Kings
00107,56244945200107,Kings
00108,15544945200108,Kings
00109,22194945200109,Kings
00110,27974945200110,Kings
00111,85324945200111,Kings
00112,43524945200112,Kings
00113,65004945200113,Kings
00114,81734945200114,Kings
00115,29884945200115,Kings
00116,94844945200116,Kings
00117,98604945200117,Kings
00118,70684945200118,Kings
00119,86264945200119,Kings
00120,58514945200120,Kings
00121,11634945200121,Kings
00122,42054945200122,Kings
00123,73364945200123,Kings
00124,56004945200124,Kings
00125,75264945200125,Kings
00126,65344945200126,Kings
00127,13374945200127,Kings
00128,48904945200128,Kings
00129,50364945200129,Kings
00130,31174945200130,Kings
00131,15024945200131,Kings
00132,99084945200132,Kings
00133,26914945200133,Kings
00134,12714945200134,Kings
00135,89404945200135,Kings
00136,21394945200136,Kings
00137,26064945200137,Kings
00138,19594945200138,Kings
00139,78284945200139,Kings
00140,48724945200140,Kings
00141,74694945200141,Kings
00142,44304945200142,Kings
00143,54794945200143,Kings
00144,79744945200144,Kings
00145,32444945200145,Kings
00146,41104945200146,Kings
00147,26794945200147,Kings
00148,29054945200148,Kings
00149,71184945200149,Kings
00150,17434945200150,Kings
00151,18594945100151,General $400
00152,46934945100152,General $400
00153,82684945100153,General $400
00154,12414945100154,General $400
00155,84194945100155,General $400
00156,10364945100156,General $400
00157,94174945100157,General $400
00158,25174945100158,General $400
00159,16754945100159,General $400
00160,52684945100160,General $400
00161,19804945100161,General $400
00162,23044945100162,General $400
00163,91364945100163,General $400
00164,96634945100164,General $400
00165,96954945100165,General $400
00166,87004945100166,General $400
00167,25704945100167,General $400
00168,27464945100168,General $400
00169,45594945100169,General $400
00170,50314945100170,General $400
00171,10664945100171,General $400
00172,20494945100172,General $400
00173,65294945100173,General $400
00174,17334945100174,General $400
00175,53744945100175,General $400
00176,81354945100176,General $400
00177,54804945100177,General $400
00178,94964945100178,General $400
00179,64804945100179,General $400
00180,58634945100180,General $400
00181,24024945100181,General $400
00182,56634945100182,General $400
00183,54344945100183,General $400
00184,38984945100184,General $400
00185,78594945100185,General $400
00186,18554945100186,General $400
00187,84244945100187,General $400
00188,44834945100188,General $400
00189,66874945100189,General $400
00190,58724945100190,General $400
00191,61124945100191,General $400
00192,24504945100192,General $400
00193,59524945100193,General $400
00194,38344945100194,General $400
00195,92034945100195,General $400
00196,44874945100196,General $400
00197,41494945100197,General $400
00198,75674945100198,General $400
00199,52854945100199,General $400
00200,56564945100200,General $400
00201,76574945100201,General $400
00202,52464945100202,General $400
00203,78914945100203,General $400
00204,41564945100204,General $400
00205,44424945100205,General $400
00206,42844945100206,General $400
00207,88454945100207,General $400
00208,93394945100208,General $400
00209,30114945100209,General $400
00210,44764945100210,General $400
00211,48264945100211,General $400
00212,69764945100212,General $400
00213,16134945100213,General $400
00214,93864945100214,General $400
00215,82034945100215,General $400
00216,77724945100216,General $400
00217,46924945100217,General $400
00218,39904945100218,General $400
00219,61124945100219,General $400
00220,81344945100220,General $400
00221,55954945100221,General $400
00222,65664945100222,General $400
00223,27824945100223,General $400
00224,71834945100224,General $400
00225,75184945100225,General $400
00226,58324945100226,General $400
00227,11184945100227,General $400
00228,80224945100228,General $400
00229,17174945100229,General $400
00230,83424945100230,General $400
00231,45224945100231,General $400
00232,32524945100232,General $400
00233,19514945100233,General $400
00234,71234945100234,General $400
00235,29794945100235,General $400
00236,77334945100236,General $400
00237,91954945100237,General $400
00238,65654945100238,General $400
00239,63784945100239,General $400
00240,36114945100240,General $400
00241,55894945100241,General $400
00242,45644945100242,General $400
00243,80964945100243,General $400
00244,45674945100244,General $400
00245,46394945100245,General $400
00246,39104945100246,General $400
00247,48224945100247,General $400
00248,53474945100248,General $400
00249,46734945100249,General $400
00250,79304945100250,General $400
00251,96364945100251,General $400
00252,55214945100252,General $400
00253,75454945100253,General $400
00254,93804945100254,General $400
00255,43414945100255,General $400
00256,85004945100256,General $400
00257,35854945100257,General $400
00258,85804945100258,General $400
00259,20334945100259,General $400
00260,48014945100260,General $400
00261,38044945100261,General $400
00262,68094945100262,General $400
00263,39374945100263,General $400
00264,25634945100264,General $400
00265,23474945100265,General $400
00266,19474945100266,General $400
00267,34824945100267,General $400
00268,63134945100268,General $400
00269,41954945100269,General $400
00270,43584945100270,General $400
00271,16284945100271,General $400
00272,69814945100272,General $400
00273,11214945100273,General $400
00274,10424945100274,General $400
00275,64464945100275,General $400
00276,11674945100276,General $400
00277,38894945100277,General $400
00278,30154945100278,General $400
00279,79474945100279,General $400
00280,36534945100280,General $400
00281,47104945100281,General $400
00282,49564945100282,General $400
00283,91564945100283,General $400
00284,81754945100284,General $400
00285,49454945100285,General $400
00286,10964945100286,General $400
00287,54454945100287,General $400
00288,44324945100288,General $400
00289,90584945100289,General $400
00290,33584945100290,General $400
00291,21074945100291,General $400
00292,63544945100292,General $400
00293,28184945100293,General $400
00294,77474945100294,General $400
00295,71864945100295,General $400
00296,16224945100296,General $400
00297,57514945100297,General $400
00298,79944945100298,General $400
00299,85574945100299,General $400
00300,24244945100300,General $400
00301,88474945100301,General $400
00302,24434945100302,General $400
00303,72504945100303,General $400
00304,84814945100304,General $400
00305,45124945100305,General $400
00306,31904945100306,General $400
00307,80334945100307,General $400
00308,83064945100308,General $400
00309,97674945100309,General $400
00310,24824945100310,General $400
00311,32354945100311,General $400
00312,97224945100312,General $400
00313,17084945100313,General $400
00314,43484945100314,General $400
00315,38274945100315,General $400
00316,96264945100316,General $400
00317,82014945100317,General $400
00318,44954945100318,General $400
00319,97504945100319,General $400
00320,20094945100320,General $400
00321,28444945100321,General $400
00322,84474945100322,General $400
00323,94954945100323,General $400
00324,62144945100324,General $400
00325,91634945100325,General $400
00326,69394945100326,General $400
00327,89254945100327,General $400
00328,74594945100328,General $400
00329,90684945100329,General $400
00330,75504945100330,General $400
00331,83614945100331,General $400
00332,75994945100332,General $400
00333,65584945100333,General $400
00334,56014945100334,General $400
00335,89034945100335,General $400
00336,61434945100336,General $400
00337,36694945100337,General $400
00338,22924945100338,General $400
00339,30134945100339,General $400
00340,15184945100340,General $400
00341,56814945100341,General $400
00342,70934945100342,General $400
00343,33414945100343,General $400
00344,35864945100344,General $400
00345,15734945100345,General $400
00346,63874945100346,General $400
00347,18054945100347,General $400
00348,34084945100348,General $400
00349,97184945100349,General $400
00350,63584945100350,General $400
00351,29144945100351,General $400
00352,82634945100352,General $400
00353,88484945100353,General $400
00354,61314945100354,General $400
00355,53554945100355,General $400
00356,69104945100356,General $400
00357,62474945100357,General $400
00358,91654945100358,General $400
00359,38124945100359,General $400
00360,91064945100360,General $400
00361,92074945100361,General $400
00362,98934945100362,General $400
00363,20514945100363,General $400
00364,63694945100364,General $400
00365,77344945100365,General $400
00366,96134945100366,General $400
00367,12424945100367,General $400
00368,69974945100368,General $400
00369,44984945100369,General $400
00370,76264945100370,General $400
00371,85414945100371,General $400
00372,13334945100372,General $400
00373,20374945100373,General $400
00374,36294945100374,General $400
00375,29224945100375,General $400
00376,12754945100376,General $400
00377,12124945100377,General $400
00378,23564945100378,General $400
00379,22454945100379,General $400
00380,10504945100380,General $400
00381,19054945100381,General $400
00382,24664945100382,General $400
00383,65914945100383,General $400
00384,32264945100384,General $400
00385,59794945100385,General $400
00386,56884945100386,General $400
00387,68424945100387,General $400
00388,19764945100388,General $400
00389,44764945100389,General $400
00390,12074945100390,General $400
00391,45024945100391,General $400
00392,45944945100392,General $400
00393,30734945100393,General $400
00394,63074945100394,General $400
00395,67814945100395,General $400
00396,12664945100396,General $400
00397,47824945100397,General $400
00398,12634945100398,General $400
00399,59214945100399,General $400
00400,90764945100400,General $400
00401,39064945100401,General $400
00402,14764945100402,General $400
00403,57754945100403,General $400
00404,12814945100404,General $400
00405,92404945100405,General $400
00406,58714945100406,General $400
00407,56344945100407,General $400
00408,98194945100408,General $400
00409,65304945100409,General $400
00410,15354945100410,General $400
00411,43044945100411,General $400
00412,50834945100412,General $400
00413,41654945100413,General $400
00414,66014945100414,General $400
00415,64394945100415,General $400
00416,29284945100416,General $400
00417,91404945100417,General $400
00418,74004945100418,General $400
00419,41124945100419,General $400
00420,29404945100420,General $400
00421,52564945100421,General $400
00422,58454945100422,General $400
00423,56504945100423,General $400
00424,99544945100424,General $400
00425,55714945100425,General $400
00426,60714945100426,General $400
00427,37094945100427,General $400
00428,38204945100428,General $400
00429,81064945100429,General $400
00430,33294945100430,General $400
00431,86004945100431,General $400
00432,14104945100432,General $400
00433,77974945100433,General $400
00434,21224945100434,General $400
00435,28714945100435,General $400
00436,38944945100436,General $400
00437,16994945100437,General $400
00438,96014945100438,General $400
00439,61334945100439,General $400
00440,92534945100440,General $400
00441,54354945100441,General $400
00442,42044945100442,General $400
00443,71404945100443,General $400
00444,90404945100444,General $400
00445,89064945100445,General $400
00446,55434945100446,General $400
00447,61124945100447,General $400
00448,54004945100448,General $400
00449,62404945100449,General $400
00450,25504945100450,General $400
00451,36824945100451,420
00452,50844945100452,420
00453,52664945100453,420
00454,44884945100454,420
00455,47044945100455,420
00456,98484945100456,420
00457,57224945100457,420
00458,61214945100458,420
00459,20564945100459,420
00460,42874945100460,420
00461,21774945100461,420
00462,76974945100462,420
00463,87564945100463,420
00464,61534945100464,420
00465,49304945100465,420
00466,36314945100466,420
00467,16224945100467,420
00468,68084945100468,420
00469,44624945100469,420
00470,27964945100470,420
00471,40964945100471,420
00472,17354945100472,420
00473,58874945100473,420
00474,61624945100474,420
00475,93254945100475,420
00476,53034945100476,420
00477,26544945100477,420
00478,46924945100478,420
00479,44924945100479,420
00480,47884945100480,420
00481,IET6a52c48257c0e3.11224858,King ((Early Bird)
00482,IET6a5d12240ddf91.71406731,King ((Early Bird)
00483,IET6a52c4825764d9.18504210,Queen (Early Bird)
00484,IET6a57a1381813d7.82050355,Queen (Early Bird)
00485,IET6a5d12240d5637.16387169,Queen (Early Bird)
00486,IET6a5d12240da175.07509913,Queen (Early Bird)
00487,IET6a67a621335e37.78993967,Queen (Early Bird)
00488,IET6a67a62133a721.52107981,Queen (Early Bird)
00489,IET6a67a62133e769.08596226,Queen (Early Bird)
00490,IET6a67a6213424f9.56933271,Queen (Early Bird)
00491,IET6a71fbf7b10a25.31986704,REGGAE BRUNCH TIER 2
00492,IET6a7a0b2f1dc9b7.10404922,REGGAE BRUNCH TIER 2
00493,IET6a7a0b2f1e8483.04429340,REGGAE BRUNCH TIER 2
00494,IET6a7ce51209a624.84298797,REGGAE BRUNCH TIER 2
00495,IET6a7ce51209f5e1.47876917,REGGAE BRUNCH TIER 2
00496,IET6a8cb83dc9d016.85829776,REGGAE BRUNCH TIER 2
00497,IET6a8cb83dca20c1.31844791,REGGAE BRUNCH TIER 2
00498,IET6a8d02cf6f5770.59157002,REGGAE BRUNCH TIER 2
00499,IET6a8d02cf6faf94.39065138,REGGAE BRUNCH TIER 2
00500,IET6a8d769142c060.08894897,REGGAE BRUNCH TIER 2
00501,IET6a8d7691431e20.54582854,REGGAE BRUNCH TIER 2
00502,IET6a8e476ca75210.07373912,REGGAE BRUNCH TIER 2
00503,IET6a8f2c0307a221.86624762,REGGAE BRUNCH TIER 2
00504,IET6a8f2c0307f7e0.65958677,REGGAE BRUNCH TIER 2
00505,IET6a90cfc4695ed5.55519817,REGGAE BRUNCH TIER 2
00506,IET6a90cfc46cd449.72433790,REGGAE BRUNCH TIER 2
00507,IET6a91cf4b955357.22391979,REGGAE BRUNCH TIER 2
00508,IET6a91cf4b95a882.98021767,REGGAE BRUNCH TIER 2
00509,IET6a92d293568e45.30979236,REGGAE BRUNCH TIER 2
00510,IET6a9369e5554190.28733382,REGGAE BRUNCH TIER 2
00511,IET6a9384237ae357.36322273,REGGAE BRUNCH TIER 2
00512,IET6a9384237b37b1.03699748,REGGAE BRUNCH TIER 2
00513,IET6a93abbc6254d7.23185744,REGGAE BRUNCH TIER 2
00514,IET6a940cab334719.14323279,REGGAE BRUNCH TIER 2
